snapshot_date,snapshot_ts,match_date,league,match,market,odds
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Mansfield vs Burton,btts_no,2.2
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Mansfield vs Burton,btts_yes,1.7
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Mantova vs Virtus Entella,btts_no,1.99
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Mantova vs Virtus Entella,btts_yes,1.85
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Millwall vs Norwich,btts_no,2.1
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Millwall vs Norwich,btts_yes,1.78
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Northampton vs Wigan,btts_no,1.88
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Northampton vs Wigan,btts_yes,1.95
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Notts County vs Newport County,btts_no,1.81
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Notts County vs Newport County,btts_yes,2.01
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Oldham vs Milton Keynes Dons,btts_no,2.0
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Oldham vs Milton Keynes Dons,btts_yes,1.81
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Peterboro vs Cardiff,btts_no,2.7
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Peterboro vs Cardiff,btts_yes,1.49
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Portsmouth vs Oxford,btts_no,1.86
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Portsmouth vs Oxford,btts_yes,2.07
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Reading vs Lincoln,btts_no,1.93
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Reading vs Lincoln,btts_yes,1.95
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Reggiana vs Pescara,btts_no,2.05
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Reggiana vs Pescara,btts_yes,1.79
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Sampdoria vs Empoli,btts_no,1.99
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Sampdoria vs Empoli,btts_yes,1.91
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Sheffield Weds vs Leicester,btts_no,1.87
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Sheffield Weds vs Leicester,btts_yes,1.98
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,La Liga 2,Sp Gijon vs Sociedad B,btts_no,2.06
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,La Liga 2,Sp Gijon vs Sociedad B,btts_yes,1.78
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Stevenage vs Blackpool,btts_no,1.8
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Stevenage vs Blackpool,btts_yes,2.05
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Swansea vs Middlesbrough,btts_no,2.29
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Swansea vs Middlesbrough,btts_yes,1.66
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Swindon vs Walsall,btts_no,2.05
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Swindon vs Walsall,btts_yes,1.78
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Tranmere vs Colchester,btts_no,2.0
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League Two,Tranmere vs Colchester,btts_yes,1.81
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Venezia vs Juve Stabia,btts_no,1.93
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Serie B,Venezia vs Juve Stabia,btts_yes,1.9
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Watford vs Charlton,btts_no,1.98
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,Championship,Watford vs Charlton,btts_yes,1.92
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Wycombe vs Bradford,btts_no,2.02
2026-04-06,2026-04-06T00:00:00Z,2026-04-06,League One,Wycombe vs Bradford,btts_yes,1.83
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,League Two,Bromley vs Shrewsbury,btts_no,1.7
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,League Two,Bromley vs Shrewsbury,btts_yes,2.16
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,League One,Port Vale vs Rotherham,btts_no,1.97
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,League One,Port Vale vs Rotherham,btts_yes,1.87
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,Championship,Wrexham vs Southampton,btts_no,2.21
2026-04-07,2026-04-07T00:00:00Z,2026-04-07,Championship,Wrexham vs Southampton,btts_yes,1.71
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Amiens vs Pau FC,btts_no,2.33
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Amiens vs Pau FC,btts_yes,1.62
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Annecy vs Montpellier,btts_no,1.91
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Annecy vs Montpellier,btts_yes,1.91
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,La Liga 2,Ceuta vs Sociedad B,btts_no,2.26
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,La Liga 2,Ceuta vs Sociedad B,btts_yes,1.66
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Clermont vs Nancy,btts_no,1.86
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Clermont vs Nancy,btts_yes,1.97
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,League Two,Colchester vs Swindon,btts_no,2.19
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,League Two,Colchester vs Swindon,btts_yes,1.68
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Bundesliga 2,Fortuna Dusseldorf vs Holstein Kiel,btts_no,2.3
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Bundesliga 2,Fortuna Dusseldorf vs Holstein Kiel,btts_yes,1.66
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Serie B,Frosinone vs Palermo,btts_no,2.54
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Serie B,Frosinone vs Palermo,btts_yes,1.53
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Guingamp vs Grenoble,btts_no,2.0
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Guingamp vs Grenoble,btts_yes,1.75
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Bundesliga 2,Karlsruhe vs Bielefeld,btts_no,2.44
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Bundesliga 2,Karlsruhe vs Bielefeld,btts_yes,1.57
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Laval vs Reims,btts_no,1.91
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Ligue 2,Laval vs Reims,btts_yes,1.91
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Championship,West Brom vs Millwall,btts_no,2.08
2026-04-10,2026-04-10T00:00:00Z,2026-04-10,Championship,West Brom vs Millwall,btts_yes,1.87
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Accrington vs Fleetwood Town,btts_no,1.86
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Accrington vs Fleetwood Town,btts_yes,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Avellino vs Catanzaro,btts_no,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Avellino vs Catanzaro,btts_yes,1.75
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Barnet vs Barrow,btts_no,1.83
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Barnet vs Barrow,btts_yes,1.98
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Blackpool vs Peterboro,btts_no,2.58
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Blackpool vs Peterboro,btts_yes,1.54
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,Boulogne vs Le Mans,btts_no,1.8
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,Boulogne vs Le Mans,btts_yes,2.06
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Bradford vs Stevenage,btts_no,1.68
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Bradford vs Stevenage,btts_yes,2.24
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Bristol Rvs vs Crawley Town,btts_no,2.11
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Bristol Rvs vs Crawley Town,btts_yes,1.75
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Burgos vs Sp Gijon,btts_no,1.73
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Burgos vs Sp Gijon,btts_yes,2.16
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Burton vs AFC Wimbledon,btts_no,1.96
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Burton vs AFC Wimbledon,btts_yes,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Cambridge vs Notts County,btts_no,1.7
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Cambridge vs Notts County,btts_yes,2.24
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Cardiff vs Bolton,btts_no,2.67
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Cardiff vs Bolton,btts_yes,1.5
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Charlton vs Preston,btts_no,1.96
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Charlton vs Preston,btts_yes,1.9
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Chesterfield vs Tranmere,btts_no,1.87
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Chesterfield vs Tranmere,btts_yes,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Cordoba vs Zaragoza,btts_no,2.26
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Cordoba vs Zaragoza,btts_yes,1.67
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Coventry vs Sheffield Weds,btts_no,1.7
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Coventry vs Sheffield Weds,btts_yes,2.25
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Darmstadt vs Hannover,btts_no,2.3
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Darmstadt vs Hannover,btts_yes,1.57
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Doncaster vs Reading,btts_no,2.15
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Doncaster vs Reading,btts_yes,1.75
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Grimsby vs Crewe,btts_no,2.14
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Grimsby vs Crewe,btts_yes,1.71
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Hertha vs Kaiserslautern,btts_no,2.69
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Hertha vs Kaiserslautern,btts_yes,1.48
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Huddersfield vs Wycombe,btts_no,2.08
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Huddersfield vs Wycombe,btts_yes,1.78
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Juve Stabia vs Cesena,btts_no,2.1
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Juve Stabia vs Cesena,btts_yes,1.75
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Leganes vs Albacete,btts_no,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Leganes vs Albacete,btts_yes,1.91
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Leicester vs Swansea,btts_no,2.13
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Leicester vs Swansea,btts_yes,1.76
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Lincoln vs Leyton Orient,btts_no,1.84
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Lincoln vs Leyton Orient,btts_yes,2.0
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Malaga vs Las Palmas,btts_no,2.17
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,La Liga 2,Malaga vs Las Palmas,btts_yes,1.8
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Middlesbrough vs Portsmouth,btts_no,1.98
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Middlesbrough vs Portsmouth,btts_yes,1.88
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Milton Keynes Dons vs Bromley,btts_no,1.89
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Milton Keynes Dons vs Bromley,btts_yes,1.95
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Monza vs Bari,btts_no,1.8
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Monza vs Bari,btts_yes,2.05
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Newport County vs Harrogate,btts_no,1.88
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Newport County vs Harrogate,btts_yes,1.92
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Norwich vs Ipswich,btts_no,2.08
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Norwich vs Ipswich,btts_yes,1.83
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Nurnberg vs Dresden,btts_no,2.44
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,Nurnberg vs Dresden,btts_yes,1.57
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Oxford vs Watford,btts_no,2.01
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Oxford vs Watford,btts_yes,1.85
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Pescara vs Sampdoria,btts_no,2.05
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Pescara vs Sampdoria,btts_yes,1.79
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Plymouth vs Exeter,btts_no,2.25
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Plymouth vs Exeter,btts_yes,1.68
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,PreuÃen MÃ¼nster vs Greuther Furth,btts_no,2.06
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Bundesliga 2,PreuÃen MÃ¼nster vs Greuther Furth,btts_yes,1.78
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,Red Star vs Bastia,btts_no,1.7
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,Red Star vs Bastia,btts_yes,2.05
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Rotherham vs Barnsley,btts_no,2.3
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Rotherham vs Barnsley,btts_yes,1.64
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Salford vs Gillingham,btts_no,1.99
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Salford vs Gillingham,btts_yes,1.85
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Sheffield United vs Hull,btts_no,2.29
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Sheffield United vs Hull,btts_yes,1.66
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Shrewsbury vs Oldham,btts_no,1.85
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Shrewsbury vs Oldham,btts_yes,1.96
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Southampton vs Derby,btts_no,2.13
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Southampton vs Derby,btts_yes,1.78
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,St Etienne vs Dunkerque,btts_no,2.15
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Ligue 2,St Etienne vs Dunkerque,btts_yes,1.78
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Stoke vs Blackburn,btts_no,2.01
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Championship,Stoke vs Blackburn,btts_yes,1.9
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Sudtirol vs Modena,btts_no,1.85
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Sudtirol vs Modena,btts_yes,1.99
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Virtus Entella vs Venezia,btts_no,2.05
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,Serie B,Virtus Entella vs Venezia,btts_yes,1.79
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Walsall vs Cheltenham,btts_no,1.8
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League Two,Walsall vs Cheltenham,btts_yes,2.02
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Wigan vs Mansfield,btts_no,2.13
2026-04-11,2026-04-11T00:00:00Z,2026-04-11,League One,Wigan vs Mansfield,btts_yes,1.75
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Championship,Birmingham vs Wrexham,btts_no,2.18
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Championship,Birmingham vs Wrexham,btts_yes,1.72
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Bochum vs Braunschweig,btts_no,2.2
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Bochum vs Braunschweig,btts_yes,1.71
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Cadiz vs Andorra,btts_no,1.95
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Cadiz vs Andorra,btts_yes,1.75
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Elversberg vs Schalke 04,btts_no,2.16
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Elversberg vs Schalke 04,btts_yes,1.71
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Granada vs Cultural Leonesa,btts_no,1.8
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Granada vs Cultural Leonesa,btts_yes,1.91
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Huesca vs La Coruna,btts_no,1.86
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Huesca vs La Coruna,btts_yes,1.97
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Mirandes vs Castellon,btts_no,2.33
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Mirandes vs Castellon,btts_yes,1.62
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Paderborn vs Magdeburg,btts_no,2.69
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Bundesliga 2,Paderborn vs Magdeburg,btts_yes,1.48
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Padova vs Empoli,btts_no,1.99
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Padova vs Empoli,btts_yes,1.83
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Reggiana vs Carrarese,btts_no,1.99
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Reggiana vs Carrarese,btts_yes,1.85
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Santander vs Almeria,btts_no,2.69
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,La Liga 2,Santander vs Almeria,btts_yes,1.48
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Spezia vs Mantova,btts_no,2.05
2026-04-12,2026-04-12T00:00:00Z,2026-04-12,Serie B,Spezia vs Mantova,btts_yes,1.79
2026-04-13,2026-04-13T00:00:00Z,2026-04-13,Ligue 2,Rodez vs Troyes,btts_no,2.44
2026-04-13,2026-04-13T00:00:00Z,2026-04-13,Ligue 2,Rodez vs Troyes,btts_yes,1.57
2026-04-13,2026-04-13T00:00:00Z,2026-04-13,La Liga 2,Valladolid vs Eibar,btts_no,1.86
2026-04-13,2026-04-13T00:00:00Z,2026-04-13,La Liga 2,Valladolid vs Eibar,btts_yes,2.1
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Barrow vs Oldham,btts_no,1.93
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Barrow vs Oldham,btts_yes,1.88
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Bolton vs Stevenage,btts_no,1.88
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Bolton vs Stevenage,btts_yes,2.0
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Serie B,Catanzaro vs Modena,btts_no,2.26
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Serie B,Catanzaro vs Modena,btts_yes,1.66
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Cheltenham vs Gillingham,btts_no,1.98
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Cheltenham vs Gillingham,btts_yes,1.83
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Chesterfield vs Grimsby,btts_no,2.13
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Chesterfield vs Grimsby,btts_yes,1.72
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Colchester vs Accrington,btts_no,1.85
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League Two,Colchester vs Accrington,btts_yes,2.0
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Huddersfield vs Cardiff,btts_no,2.45
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Huddersfield vs Cardiff,btts_yes,1.62
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Leyton Orient vs Mansfield,btts_no,2.23
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Leyton Orient vs Mansfield,btts_yes,1.71
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Port Vale vs Barnsley,btts_no,2.16
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Port Vale vs Barnsley,btts_yes,1.73
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Championship,Portsmouth vs Ipswich,btts_no,1.92
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Championship,Portsmouth vs Ipswich,btts_yes,1.94
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Championship,Southampton vs Blackburn,btts_no,1.89
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,Championship,Southampton vs Blackburn,btts_yes,1.98
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Wigan vs Rotherham,btts_no,1.75
2026-04-14,2026-04-14T00:00:00Z,2026-04-14,League One,Wigan vs Rotherham,btts_yes,2.13
2026-04-15,2026-04-15T00:00:00Z,2026-04-15,League One,AFC Wimbledon vs Stockport,btts_no,2.2
2026-04-15,2026-04-15T00:00:00Z,2026-04-15,League One,AFC Wimbledon vs Stockport,btts_yes,1.71
2026-04-15,2026-04-15T00:00:00Z,2026-04-15,League One,Luton vs Northampton,btts_no,1.96
2026-04-15,2026-04-15T00:00:00Z,2026-04-15,League One,Luton vs Northampton,btts_yes,1.88
2026-04-16,2026-04-16T00:00:00Z,2026-04-16,League Two,Bromley vs Cambridge,btts_no,1.85
2026-04-16,2026-04-16T00:00:00Z,2026-04-16,League Two,Bromley vs Cambridge,btts_yes,1.95
2026-04-16,2026-04-16T00:00:00Z,2026-04-16,League One,Peterboro vs Port Vale,btts_no,2.01
2026-04-16,2026-04-16T00:00:00Z,2026-04-16,League One,Peterboro vs Port Vale,btts_yes,1.81
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Championship,Blackburn vs Coventry,btts_no,2.04
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Championship,Blackburn vs Coventry,btts_yes,1.82
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Bundesliga 2,Elversberg vs Karlsruhe,btts_no,2.54
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Bundesliga 2,Elversberg vs Karlsruhe,btts_yes,1.53
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Bundesliga 2,Holstein Kiel vs Kaiserslautern,btts_no,2.44
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Bundesliga 2,Holstein Kiel vs Kaiserslautern,btts_yes,1.57
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,La Liga 2,Las Palmas vs Leganes,btts_no,1.97
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,La Liga 2,Las Palmas vs Leganes,btts_yes,1.86
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Le Mans vs Clermont,btts_no,1.96
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Le Mans vs Clermont,btts_yes,1.83
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Montpellier vs Grenoble,btts_no,1.92
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Montpellier vs Grenoble,btts_yes,1.83
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Nancy vs Annecy,btts_no,1.88
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Nancy vs Annecy,btts_yes,1.91
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Pau FC vs Guingamp,btts_no,2.05
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Pau FC vs Guingamp,btts_yes,1.7
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Rodez vs Amiens,btts_no,2.39
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Ligue 2,Rodez vs Amiens,btts_yes,1.55
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Serie B,Sampdoria vs Monza,btts_no,1.83
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,Serie B,Sampdoria vs Monza,btts_yes,1.99
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,La Liga 2,Sociedad B vs Santander,btts_no,2.69
2026-04-17,2026-04-17T00:00:00Z,2026-04-17,La Liga 2,Sociedad B vs Santander,btts_yes,1.48
2026-04-18,2026-04-18T00:00:00Z,2026-04-18,League One,AFC Wimbledon vs Plymouth,btts_no,2.32
2026-04-18,2026-04-18T00:00:00Z,2026-04-18,League One,AFC Wimbledon vs Plymouth,btts_yes,1.68
2026-04-18,2026-04-18T00:00:00Z,2026-04-18,Serie B,Bari vs Venezia,btts_no,2.05
