date,league,season,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_corners,away_corners,home_fouls,away_fouls,home_shots,away_shots,home_sot,away_sot,ftr,referee,odds_over25,odds_under25,odds_btts,odds_over15,odds_over35,total_goals,over25,over15,over35,btts,ht_total_goals,ht_over05,ht_over15,home_sot_ratio,away_sot_ratio,home_xg,away_xg,home_insidebox,away_insidebox,home_scored_last5,home_conceded_last5,home_over25_last5,home_shots_last5,home_sot_last5,home_corners_pg_roll,home_fouls_pg_roll,home_xg_last5,home_insidebox_last5,home_ht_scored_last5,home_ht_conceded_last5,home_ht_over05_rate,home_ht_over15_rate,away_scored_last5,away_conceded_last5,away_over25_last5,away_shots_last5,away_sot_last5,away_corners_pg_roll,away_fouls_pg_roll,away_xg_last5,away_insidebox_last5,away_ht_scored_last5,away_ht_conceded_last5,away_ht_over05_rate,away_ht_over15_rate,combined_ht_goals_avg,home_ht_attack_str,away_ht_attack_str,home_ht_defense_str,away_ht_defense_str,league_avg_goals,home_attack_str,away_attack_str,home_defense_str,away_defense_str,home_rest_days,away_rest_days,home_advantage,away_home_adv_factor,home_season_goals_h,away_season_goals_a,home_season_conceded_h,away_season_conceded_a,home_cs_rate_h,away_cs_rate_a,home_sot_ratio_last5,away_sot_ratio_last5,combined_sot_ratio,home_sp_goals_pg,away_sp_goals_pg,home_pen_goals_pg,away_pen_goals_pg,home_fk_goals_pg,away_fk_goals_pg,referee_foul_avg,implied_prob_over,implied_prob_under,bookmaker_overround,p_over25_poisson_dc,p_over25,impl_prob_over,impl_prob_under,edge_over,edge_under,kelly_over,kelly_under,ev_over,ev_under,both_losing,stake_over,stake_under,tier_over,tier_under,min_odds_blocked,bet,bet_stake,best_edge,best_side,signal_tier,pnl,cumulative_pnl,drawdown
2025-09-21,Norway Eliteserien,2025/26,AZ Alkmaar,Feyenoord,3.0,3.0,1.0,1.0,4.0,11.0,9.0,10.0,9.0,19.0,5.0,3.0,D,,1.53,2.38,,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5555555555555556,0.15789473684210525,,,,,2.0,1.0,0.6,19.0,5.8,6.0,11.8,,,1.0,0.8,0.8,0.6,2.2,0.2,0.4,17.8,6.6,7.4,9.6,,,1.2,0.2,1.0,0.2,2.2,1.5384615384615383,1.846153846153846,1.2307692307692308,0.3076923076923077,3.0433631247931148,1.3143354361540136,1.445768979769415,0.6571677180770068,0.13143354361540135,0.0,0.0,0.0,0.6,4.0,3.0,1.0,0.5,0.0,0.5,0.30526315789473685,0.37078651685393255,0.3380248373743347,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6535947712418301,0.42016806722689076,0.07376283846872078,0.7897620129769025,0.556932220387687,0.6535947712418301,0.42016806722689076,-0.0966625508541431,0.022899712385422266,0.0,0.0394937068676123,-0.14789370280683894,0.05450131547730499,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.022899712385422266,UNDER,AVOID,0.0,0.0,0.0
2025-09-21,Norway Eliteserien,2025/26,PSV Eindhoven,Ajax,2.0,2.0,1.0,1.0,9.0,5.0,17.0,13.0,16.0,14.0,8.0,6.0,D,,1.35,3.05,,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.42857142857142855,,,,,3.4,1.6,0.6,20.2,7.8,6.8,11.8,,,1.6,0.6,1.0,0.6,2.0,0.8,0.4,17.8,7.8,8.2,12.8,,,1.2,0.6,1.0,0.4,2.8,2.4615384615384617,1.846153846153846,0.923076923076923,0.923076923076923,3.044341495698213,2.2336521739130437,1.3139130434782609,1.051130434782609,0.5255652173913045,0.0,0.0,0.4,0.4,3.3333333333333335,1.5,1.6666666666666667,1.5,0.0,0.0,0.38613861386138615,0.4382022471910112,0.4121704305261987,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7407407407407407,0.3278688524590164,0.06860959319975724,0.9052421318239863,0.5588616039315129,0.7407407407407407,0.3278688524590164,-0.18187913680922785,0.11326954360947072,0.0,0.16852297951652964,-0.2455368346924576,0.34547210800888567,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.11326954360947072,UNDER,AVOID,0.0,0.0,0.0
2025-09-21,Norway Eliteserien,2025/26,Zwolle,Go Ahead Eagles,0.0,2.0,0.0,0.0,3.0,7.0,5.0,8.0,8.0,20.0,1.0,9.0,A,,1.66,2.14,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.45,,,,,1.2,1.0,0.2,8.6,2.8,2.0,12.0,,,0.6,0.8,1.0,0.4,1.8,1.8,1.0,12.8,6.0,7.4,9.6,,,1.4,1.0,1.0,0.8,2.0,0.923076923076923,2.1538461538461537,1.2307692307692308,1.5384615384615383,3.045289256198347,0.7881024750325663,1.1821537125488495,0.6567520625271386,1.1821537125488495,0.0,0.0,0.4,0.6,0.5,2.0,1.0,2.0,0.5,0.0,0.3255813953488372,0.46875,0.39716569767441856,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6024096385542169,0.4672897196261682,0.06969935818038508,0.5768099188731564,0.5641731036031442,0.6024096385542169,0.4672897196261682,-0.03823653495107271,-0.03146282322931243,0.0,0.0,-0.06347264801878069,-0.0673304417107286,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.03146282322931243,UNDER,AVOID,0.0,0.0,0.0
2025-09-24,Norway Eliteserien,2025/26,AZ Alkmaar,Zwolle,2.0,2.0,2.0,1.0,9.0,1.0,12.0,10.0,28.0,8.0,9.0,4.0,D,,1.43,2.67,,,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.32142857142857145,0.5,,,,,2.4,1.4,0.8,17.6,5.8,6.0,10.8,,,1.2,0.8,0.8,0.8,0.8,1.4,0.2,7.8,2.2,1.8,10.2,,,0.4,0.8,0.8,0.4,1.6,1.846153846153846,0.6153846153846154,1.2307692307692308,1.2307692307692308,3.042904290429043,1.5774403470715834,0.5258134490238612,0.920173535791757,0.920173535791757,3.0,3.0,0.4,0.4,3.5,1.5,2.0,1.5,0.0,0.5,0.32954545454545453,0.2820512820512821,0.3057983682983683,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6993006993006994,0.37453183520599254,0.07383253450669192,0.6200962589216268,0.5641443635979807,0.6993006993006994,0.37453183520599254,-0.13515633570271868,0.06132380119602676,0.0,0.09804464023556377,-0.1932735600548877,0.16373454919339145,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.06132380119602676,UNDER,AVOID,0.0,0.0,0.0
2025-09-26,Norway Eliteserien,2025/26,Twente,For Sittard,3.0,2.0,1.0,0.0,4.0,5.0,14.0,13.0,18.0,8.0,10.0,4.0,H,,1.6,2.24,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.5,,,,,1.8,1.4,0.6,18.6,6.8,5.2,12.2,,,0.4,0.6,0.8,0.2,1.6,1.4,0.6,8.4,3.6,2.0,13.8,,,0.8,0.8,1.0,0.4,1.2000000000000002,0.6153846153846154,1.2307692307692308,0.923076923076923,1.2307692307692308,3.043220059386341,1.1829575021682568,1.0515177797051172,0.9200780572419774,0.9200780572419774,0.0,0.0,0.4,0.2,1.0,1.3333333333333333,2.0,1.6666666666666667,0.0,0.0,0.3655913978494623,0.42857142857142855,0.39708141321044543,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.625,0.4464285714285714,0.0714285714285714,0.6602601118038806,0.5624428300486898,0.625,0.4464285714285714,-0.06255716995131022,-0.008871401477261176,0.0,0.0,-0.10009147192209636,-0.019871939309065036,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.008871401477261176,UNDER,AVOID,0.0,0.0,0.0
2025-09-27,Norway Eliteserien,2025/26,Volendam,Zwolle,2.0,1.0,1.0,1.0,3.0,5.0,11.0,12.0,15.0,14.0,3.0,2.0,H,,1.64,2.17,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.2,0.14285714285714285,,,,,1.2,2.0,0.8,12.4,4.2,4.6,10.6,,,0.6,1.4,1.0,0.8,1.0,1.8,0.4,8.0,2.6,1.6,9.4,,,0.4,1.2,0.8,0.6,1.0,0.923076923076923,0.6153846153846154,2.1538461538461537,1.846153846153846,3.044825313117996,0.7882225589954536,0.6568521324962113,1.3137042649924227,1.1823338384931805,7.0,3.0,0.6,0.6,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.33870967741935487,0.325,0.33185483870967747,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6097560975609756,0.4608294930875576,0.07058559064853309,0.37728625000368343,0.5613184985416119,0.6097560975609756,0.4608294930875576,-0.04843759901936373,-0.022147991629169472,0.0,0.0,-0.07943766239175651,-0.048061141835297756,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.022147991629169472,UNDER,AVOID,0.0,0.0,0.0
2025-09-27,Norway Eliteserien,2025/26,Heracles,Sparta Rotterdam,3.0,0.0,1.0,0.0,5.0,4.0,12.0,11.0,12.0,18.0,5.0,5.0,H,,1.63,2.19,,,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.2777777777777778,,,,,0.6,2.8,0.8,11.6,3.4,3.4,12.6,,,0.6,1.2,1.0,0.6,1.4,2.0,0.8,12.2,4.2,2.0,7.4,,,0.6,0.4,0.8,0.2,1.2,0.923076923076923,0.923076923076923,1.846153846153846,0.6153846153846154,3.0447957839262187,0.3941151016875811,0.9196019039376893,1.8392038078753785,1.3137170056252705,7.0,8.0,1.0,0.0,1.0,1.6666666666666667,3.0,2.0,0.0,0.6666666666666666,0.29310344827586204,0.34426229508196726,0.3186828716789146,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6134969325153374,0.4566210045662101,0.07011793708154745,0.3233235838169364,0.5597614210655153,0.6134969325153374,0.4566210045662101,-0.05373551144982214,-0.016382425631725372,0.0,0.0,-0.08758888366321008,-0.03587751213347856,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.016382425631725372,UNDER,AVOID,0.0,0.0,0.0
2025-09-27,Norway Eliteserien,2025/26,Excelsior,PSV Eindhoven,1.0,2.0,1.0,1.0,3.0,2.0,8.0,5.0,18.0,18.0,5.0,8.0,A,,1.31,3.24,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.2777777777777778,0.4444444444444444,,,,,1.0,1.6,0.6,12.0,3.8,4.2,15.0,,,0.4,1.0,0.6,0.6,2.6,1.8,0.6,19.0,7.0,7.0,13.6,,,1.2,0.8,1.0,0.6,1.6,0.6153846153846154,1.846153846153846,1.5384615384615383,1.2307692307692308,3.044810543657331,0.6568553186884536,1.7078238285899794,1.0509685099015258,1.1823395736392166,7.0,6.0,0.8,0.4,0.6666666666666666,3.5,1.0,1.5,0.3333333333333333,0.5,0.31666666666666665,0.3684210526315789,0.3425438596491228,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7633587786259541,0.30864197530864196,0.07200075393459615,0.6972531552839984,0.5643796422981024,0.7633587786259541,0.30864197530864196,-0.1989791363278517,0.1269783823932556,0.0,0.18366516024738752,-0.2606626685894857,0.41140995895414817,True,0.0,1.0,AVOID,SNIPER,False,AVOID,0.0,0.1269783823932556,UNDER,AVOID,0.0,0.0,0.0
2025-09-27,Norway Eliteserien,2025/26,Ajax,NAC Breda,2.0,1.0,1.0,1.0,2.0,7.0,11.0,14.0,12.0,17.0,7.0,7.0,H,,1.47,2.57,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.5833333333333334,0.4117647058823529,,,,,2.0,1.2,0.6,17.6,7.6,7.6,13.6,,,1.2,0.8,1.0,0.6,1.2,1.6,0.8,12.0,4.6,3.8,12.0,,,0.4,0.4,0.8,0.0,1.6,1.846153846153846,0.6153846153846154,1.2307692307692308,0.6153846153846154,3.0438654353562007,1.3141185393867156,0.7884711236320294,0.7884711236320294,1.0512948315093726,6.0,7.0,0.2,0.4,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.43181818181818177,0.3833333333333333,0.40757575757575754,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6802721088435374,0.38910505836575876,0.06937716720929621,0.6200962589216268,0.5632273097590833,0.6802721088435374,0.38910505836575876,-0.11704479908445409,0.047667631875157934,0.0,0.07802918084022664,-0.1720558546541475,0.12250581391915588,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.047667631875157934,UNDER,AVOID,0.0,0.0,0.0
2025-09-28,Norway Eliteserien,2025/26,Nijmegen,AZ Alkmaar,2.0,1.0,1.0,0.0,5.0,4.0,14.0,16.0,14.0,7.0,4.0,2.0,H,,1.4,2.81,,,,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.2857142857142857,,,,,2.8,2.4,1.0,17.4,7.8,5.6,11.4,,,0.8,1.4,1.0,0.6,2.0,1.6,0.8,21.2,6.6,6.6,11.0,,,1.0,0.8,0.8,0.8,1.8,1.2307692307692308,1.5384615384615383,2.1538461538461537,1.2307692307692308,3.045648604269294,1.8386888074185894,1.3133491481561355,1.5760189777873623,1.0506793185249084,7.0,4.0,0.6,0.2,3.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.4482758620689655,0.3113207547169811,0.37979830839297335,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7142857142857143,0.35587188612099646,0.07015760040671082,0.8574607811109731,0.567885642124204,0.7142857142857143,0.35587188612099646,-0.1464000721615103,0.07624247175479953,0.0,0.118365384326512,-0.2049601010261144,0.2142413456309867,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.07624247175479953,UNDER,AVOID,0.0,0.0,0.0
2025-09-28,Norway Eliteserien,2025/26,Telstar,Go Ahead Eagles,4.0,2.0,2.0,1.0,8.0,3.0,13.0,9.0,20.0,13.0,9.0,4.0,H,,1.57,2.28,,,,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.45,0.3076923076923077,,,,,1.0,1.8,0.4,12.6,5.6,5.2,11.6,,,0.8,0.6,1.0,0.4,1.8,1.4,0.8,15.6,7.4,7.8,9.4,,,1.2,0.8,0.8,0.6,2.0,1.2307692307692308,1.846153846153846,0.923076923076923,1.2307692307692308,3.0446780551905386,0.6568839015968926,1.1823910228744066,1.1823910228744066,0.9196374622356496,8.0,7.0,0.8,0.8,1.0,2.0,2.3333333333333335,1.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.4743589743589744,0.45940170940170943,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6369426751592356,0.4385964912280702,0.07553916638730573,0.5305463165333173,0.5625506033681447,0.6369426751592356,0.4385964912280702,-0.07439207179109097,-0.0011470945962148704,0.0,0.0,-0.11679555271201283,-0.002615375679369904,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.0011470945962148704,UNDER,AVOID,0.0,0.0,0.0
2025-09-28,Norway Eliteserien,2025/26,Utrecht,Heerenveen,2.0,2.0,1.0,1.0,5.0,3.0,14.0,12.0,14.0,10.0,5.0,4.0,D,,1.65,2.15,,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.35714285714285715,0.4,,,,,1.4,1.0,0.4,15.6,6.0,5.8,8.6,,,0.8,0.4,0.8,0.4,1.4,1.8,0.8,15.6,4.4,5.4,11.0,,,0.6,0.8,1.0,0.4,1.4,1.2307692307692308,0.923076923076923,0.6153846153846154,1.2307692307692308,3.044364114360828,0.9197322970639032,0.9197322970639032,0.6569516407599308,1.1825129533678755,8.0,7.0,0.0,0.6,2.6666666666666665,0.5,0.6666666666666666,1.5,0.3333333333333333,0.0,0.38461538461538464,0.2820512820512821,0.33333333333333337,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6060606060606061,0.46511627906976744,0.07117688513037357,0.5305463165333173,0.5574148662226881,0.6060606060606061,0.46511627906976744,-0.04864573983791798,-0.022531145292455534,0.0,0.0,-0.08026547073256465,-0.048441962378779395,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.022531145292455534,UNDER,AVOID,0.0,0.0,0.0
2025-09-28,Norway Eliteserien,2025/26,Groningen,Feyenoord,0.0,1.0,0.0,0.0,3.0,4.0,16.0,6.0,12.0,11.0,5.0,5.0,A,,1.77,1.98,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.45454545454545453,,,,,2.2,1.0,0.6,14.2,5.6,4.8,11.6,,,1.2,0.4,0.8,0.6,2.4,0.8,0.6,17.6,6.4,9.0,9.6,,,1.2,0.4,1.0,0.4,2.4,1.846153846153846,1.846153846153846,0.6153846153846154,0.6153846153846154,3.045036160420776,1.4449746302493793,1.57633596027205,0.6568066501133542,0.5254453200906833,8.0,7.0,0.2,0.6,2.6666666666666665,3.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.39436619718309857,0.36363636363636365,0.37900128040973113,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5649717514124294,0.5050505050505051,0.07002225646293447,0.8373612976518287,0.5643687108985785,0.5649717514124294,0.5050505050505051,-0.0006030405138508499,-0.06941921594908362,0.0,0.0,-0.0010673817095160044,-0.13745004757918558,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.0006030405138508499,OVER,AVOID,0.0,0.0,0.0
2025-10-03,Norway Eliteserien,2025/26,NAC Breda,Groningen,1.0,2.0,0.0,1.0,7.0,6.0,16.0,14.0,11.0,14.0,4.0,9.0,A,,1.97,1.78,,,,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.36363636363636365,0.6428571428571429,,,,,1.0,1.8,0.8,12.6,4.8,4.4,13.2,,,0.4,0.6,0.8,0.2,1.8,1.0,0.4,15.0,5.6,4.8,13.0,,,1.0,0.2,0.6,0.4,1.4,0.6153846153846154,1.5384615384615383,0.923076923076923,0.3076923076923077,3.046259842519685,0.6565428109854604,1.1817770597738286,1.1817770597738286,0.6565428109854604,6.0,5.0,0.4,0.6,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,0.0,0.3333333333333333,0.38095238095238093,0.3733333333333333,0.3771428571428571,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5076142131979695,0.5617977528089888,0.06941196600695831,0.5305463165333173,0.5552882579270522,0.5076142131979695,0.5617977528089888,0.047674044729082654,-0.11708601073604097,0.09682254444978636,0.0,0.09391786811629282,-0.20841309911015293,True,1.0,0.0,VALUABLE,AVOID,False,AVOID,0.0,0.047674044729082654,OVER,AVOID,0.0,0.0,0.0
2025-10-04,Norway Eliteserien,2025/26,Zwolle,PSV Eindhoven,0.0,4.0,0.0,2.0,4.0,8.0,7.0,8.0,4.0,19.0,0.0,9.0,A,,1.31,3.26,,,,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.47368421052631576,,,,,0.8,2.2,0.6,8.8,2.4,2.6,9.8,,,0.4,1.4,0.8,0.8,2.6,2.0,0.8,19.6,7.8,6.2,12.2,,,1.2,1.0,1.0,0.8,1.6,0.6153846153846154,1.846153846153846,2.1538461538461537,1.5384615384615383,3.0442043222003927,0.5255888996450468,1.7081639238464021,1.445369474023879,1.3139722491126171,0.0,0.0,0.0,0.8,0.3333333333333333,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.39795918367346933,0.335343228200371,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7633587786259541,0.3067484662576687,0.07010724488362285,0.6602601118038806,0.5900862837399882,0.7633587786259541,0.3067484662576687,-0.17327249488596597,0.10316525000234311,0.0,0.14881359071134445,-0.22698696830061543,0.33631871500763855,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.10316525000234311,UNDER,AVOID,0.0,0.0,0.0
2025-10-04,Norway Eliteserien,2025/26,Sparta Rotterdam,Ajax,3.0,3.0,1.0,1.0,6.0,4.0,8.0,9.0,14.0,17.0,5.0,4.0,D,,1.56,2.32,,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.35714285714285715,0.23529411764705882,,,,,1.0,2.4,0.8,12.8,4.2,1.8,7.8,,,0.4,0.6,0.8,0.2,2.0,1.0,0.6,15.6,6.8,6.2,13.4,,,1.0,0.6,1.0,0.6,1.4,0.6153846153846154,1.5384615384615383,0.923076923076923,0.923076923076923,3.044517184942717,0.6569186109020535,1.313837221804107,1.5766046661649284,0.6569186109020535,7.0,7.0,0.4,0.2,1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,0.0,0.328125,0.4358974358974359,0.38201121794871795,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.641025641025641,0.4310344827586207,0.07206012378426174,0.5768099188731564,0.590060051976462,0.641025641025641,0.4310344827586207,-0.050965589049178917,-0.02109453473508277,0.0,0.0,-0.07950631891671911,-0.04893932058539202,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.02109453473508277,UNDER,AVOID,0.0,0.0,0.0
2025-10-04,Norway Eliteserien,2025/26,Heerenveen,Excelsior,2.0,1.0,0.0,1.0,7.0,3.0,6.0,17.0,19.0,9.0,4.0,2.0,H,,1.56,2.32,,,,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21052631578947367,0.2222222222222222,,,,,1.6,1.8,0.8,14.4,4.2,4.4,10.4,,,0.6,0.8,1.0,0.4,1.0,1.6,0.6,14.0,4.4,3.8,13.2,,,0.4,0.8,0.6,0.6,1.0,0.923076923076923,0.6153846153846154,1.2307692307692308,1.2307692307692308,3.0462446703837323,1.0504737295434972,0.6565460809646856,1.1817829457364342,1.0504737295434972,6.0,7.0,0.6,0.0,1.75,1.0,1.75,3.3333333333333335,0.0,0.0,0.2916666666666667,0.31428571428571433,0.3029761904761905,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.641025641025641,0.4310344827586207,0.07206012378426174,0.48157042406394945,0.5899121593415644,0.641025641025641,0.4310344827586207,-0.05111348168407659,-0.020946642100185098,0.0,0.0,-0.07973703142715949,-0.048596209672429426,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.020946642100185098,UNDER,AVOID,0.0,0.0,0.0
2025-10-04,Norway Eliteserien,2025/26,For Sittard,Volendam,1.0,0.0,1.0,0.0,7.0,4.0,14.0,13.0,16.0,8.0,3.0,1.0,H,,1.62,2.2,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1875,0.125,,,,,1.8,1.6,0.6,8.0,3.6,2.0,13.4,,,0.8,0.8,1.0,0.4,1.2,1.8,0.8,13.8,4.2,4.6,10.8,,,0.6,1.4,1.0,0.8,1.4,1.2307692307692308,0.923076923076923,1.2307692307692308,2.1538461538461537,3.0448738945299705,1.1823149741824441,0.788209982788296,1.0509466437177282,1.1823149741824441,8.0,7.0,0.4,0.4,2.0,1.0,1.3333333333333333,2.0,0.3333333333333333,0.0,0.45,0.30434782608695654,0.37717391304347825,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6172839506172839,0.45454545454545453,0.07182940516273839,0.5768099188731564,0.5897543214589004,0.6172839506172839,0.45454545454545453,-0.02752962915838353,-0.04429977600435492,0.0,0.0,-0.044597999236581316,-0.09745950720958083,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.02752962915838353,OVER,AVOID,0.0,0.0,0.0
2025-10-05,Norway Eliteserien,2025/26,Twente,Heracles,2.0,1.0,0.0,1.0,4.0,3.0,5.0,8.0,21.0,7.0,9.0,2.0,H,,1.45,2.62,,,,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.2857142857142857,,,,,2.4,1.4,0.8,18.4,8.0,4.4,13.0,,,0.6,0.4,0.8,0.2,1.0,2.0,0.8,11.4,3.2,3.8,13.2,,,0.6,1.0,1.0,0.4,1.2,0.923076923076923,0.923076923076923,0.6153846153846154,1.5384615384615383,3.0457068233757756,1.5759888519669845,0.6566620216529102,0.9193268303140743,1.3133240433058204,9.0,8.0,0.4,0.8,1.6666666666666667,0.25,2.0,3.0,0.0,0.0,0.4347826086956522,0.2807017543859649,0.35774218154080856,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6896551724137931,0.38167938931297707,0.07133456172677022,0.6602601118038804,0.5891024251384157,0.6896551724137931,0.38167938931297707,-0.10055274727537744,0.029218185548607223,0.0,0.04725410255392029,-0.14580148354929728,0.07655164613735092,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.029218185548607223,UNDER,AVOID,0.0,0.0,0.0
2025-10-05,Norway Eliteserien,2025/26,AZ Alkmaar,Telstar,2.0,1.0,2.0,0.0,6.0,4.0,7.0,13.0,27.0,14.0,10.0,5.0,H,,1.49,2.51,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.37037037037037035,0.35714285714285715,,,,,1.8,1.6,0.8,18.8,6.4,6.6,12.2,,,0.8,0.8,0.8,0.6,1.8,1.8,0.6,14.4,6.4,5.4,11.6,,,1.2,0.6,1.0,0.6,2.0,1.2307692307692308,1.846153846153846,1.2307692307692308,0.923076923076923,3.045721750489876,1.1819858460218744,1.1819858460218744,1.0506540853527773,1.1819858460218744,7.0,7.0,0.2,0.4,3.0,0.6666666666666666,2.0,1.3333333333333333,0.0,0.3333333333333333,0.3404255319148936,0.4444444444444445,0.39243498817966904,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6711409395973155,0.39840637450199207,0.06954731409930748,0.6972531552839984,0.5898120501975526,0.6711409395973155,0.39840637450199207,-0.0813288893997629,0.011781575300455371,0.0,0.019583943049101344,-0.12118004520564672,0.02957175400414298,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.011781575300455371,UNDER,AVOID,0.0,0.0,0.0
2025-10-05,Norway Eliteserien,2025/26,Go Ahead Eagles,Nijmegen,1.0,1.0,0.0,1.0,11.0,4.0,13.0,18.0,8.0,17.0,3.0,7.0,D,,1.36,2.96,,,,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.375,0.4117647058823529,,,,,1.8,1.8,0.8,16.4,7.4,7.2,9.4,,,1.0,0.8,0.8,0.6,2.4,2.4,1.0,15.4,6.4,5.2,12.0,,,0.8,1.2,1.0,0.4,1.8,1.5384615384615383,1.2307692307692308,1.2307692307692308,1.846153846153846,3.046063377981052,1.1818532818532819,1.5758043758043758,1.1818532818532819,1.5758043758043758,7.0,7.0,0.0,0.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.0,0.451219512195122,0.4155844155844156,0.4334019638897688,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7352941176470588,0.33783783783783783,0.0731319554848966,0.7897620129769025,0.5898227510932718,0.7352941176470588,0.33783783783783783,-0.145471366553787,0.07233941106889041,0.0,0.1092472738591406,-0.19784105851315034,0.21412465676391562,True,0.0,1.0,AVOID,VALUABLE,False,AVOID,0.0,0.07233941106889041,UNDER,AVOID,0.0,0.0,0.0
